#1_id	#2_content	#3_label
TRAIN_622	الحياة مجموعة من العثرات المتتالية ، فإن لم تتعثر تأكد لم تعش حياتك كما ينبغي .	neg
TRAIN_691	الانثى هيا الكائن الوحيد الذي لديه القدره على ازالة عقلك 💔	neg
TRAIN_114	الناس مش مستحمله تكشرتك كللو فيه اللي مكفيه	neg
TRAIN_557	USER 20 سنة ! ! حسستني كنت تتابع من بداية الدوري عشان تحكم أن في غش تحكيمي ولا مافي 😷 😒	neut
TRAIN_324	#ماذا_ينقصنا_كأردنيين أن ننظف رصيف بيتنا بدل ما نكون نحن من يوسخه #الاردن	neg
TRAIN_93	USER : ترمي كلمه محشوره في زورك الكل ياخدها على نفسه ، والبعيد الي انت تقصده يجي يقولك ياعم كبر مخك مين مزعلك بس !	neg
TRAIN_683	USER حمدلله على كل حال . . احنا كل مالنا وللأسوء ياخوي واحنا ما نتحلطم احنا ننتقد نبي الخير لديرتنا وللناس مالنا مصلحه ولا مستفيدين	neg
TRAIN_70	الناس محتارة تنتخب مين للرياسة و انا مش فاهم سبب الحيرة كل ده علشان نختار طرطور للعسكر ؟ ما هو اى واحد ينفع ما فرقوش عن بعض كتير	neg
TRAIN_1229	أغويتني بالحب والحب سلطان وسرقت قلبي والعواقب و خيمه في عالم الانسان وحقوق الانسان سرق المشاعر مثل فعل الجريمه #لگ ال …	pos
TRAIN_2	نصف الأميركيين يؤيدون ترامب ونصفهم يعارضونه لكنه لو أصدر إعلانا دستوريا الغى به القانون لن يبقى في الحكم يوما واحدا . لعل ال …	neut
TRAIN_509	كثرة الايضاح تفسد روعة الفن	pos
TRAIN_1174	الحين عشان واحد ومرته بريطانيين حجزوا تذكرة و طلع الوقت غلط الف تصري من ال qsl والرئيس التنفيذي و احنا كل ما نتكلم عن شي غضوا البصر عنه USER	neg
TRAIN_1291	وان غبت عن عيوني لك في خيالي لقى . .	pos
TRAIN_758	لآ تعبثوآ بقلوب الآخرين فربمآ ينطق بدعوة لآ ترد !	neg
TRAIN_733	لو ابي غيرك ترى مو صعبه ؛ حولي كثير بس قلبي مو مثل غيري سبيل 💜	pos
TRAIN_1415	لا تساعدني ولكن لا تؤذيني أكرهني ولكن لا تتصرف وكأنك تحبني لا تجعلني سعيد لكن لا تفسد سعادتي .	neut
TRAIN_473	⭕ للمتواجدين ❗ اكثرمن 200 . 00 الف متابع ❗ ❶ ) ضيفني USER ❷ ) ضيف من عمل رتويت ❸ ) ضيف اللي يضيفك ❹ ) رتويت #الرتويت_الس…	pos
TRAIN_439	القلق يشبه الجلوس على الكرسي الهزاز ، فهو يعطيك شيئا لتفعله ولكنه لا يوصلك لأي نتيجة . #مثل_انجليزي	neg
TRAIN_868	١٤رمضان : إذا رأيت من لا يصلي - يصلي في رمضان ، ادعي له بالثبات ولا تقل له منافق فيهديه الله ويضلك . .	neut
TRAIN_1158	لو ادري ان بروحون كان رحت 🙄	pos
TRAIN_1336	عامل الناس بما رأيته منھم ، ولا تعاملهم بما سمعته عنھم	pos
TRAIN_937	USER بالإضافة لتلك السيجارة التي تكلمنا عنها فجرا : )	neut
TRAIN_1151	في قانون الأوفياء : العتاب مرتين ، والثالثه أتمنى أن أراك بخير . .	pos
TRAIN_697	إن سر النجاح هو أن تتعلم كيف تستخدم الألم والمتعة بدلا من السماح للألم والمتعة من استخدامك .	pos
TRAIN_843	أصحاب الضحكة القصيرة هم أشخاص شديد العصبية بينما أصحاب الضحكة العالية يتسمون بالعفوية والبساطة .	neut
TRAIN_330	إن كنت ترى أنك مخطئآ ، ، فلآ تنتظرهم أن يسآمحوك . . فقط سآمح نفسك و حرر ذآتك ، /	neut
TRAIN_125	سيذكر التاريخ ان الفلول معرفوش يدخلو التحرير علي ضهر الجمال فدخلوه علي ضهر الحمير . . !	neg
TRAIN_1268	كان رسول الله صلى الله عليه وسلم إذا قام من الليل ليصلي افتتح صلاته بركعتين خفيفتين - - حديث صحيح #قيام_الليل #Hadith	neut
TRAIN_1146	يحلى المساء لا صرت قربك ♥	pos
TRAIN_113	ﻭﻓﻲ ﻧﺎﺱ ﻋﻠﻲ ﺷﻜﻞ ﺑﻨﻰ ﺍﺩﻣﻴﻦ ﺑﺲ ﺍﻟﺮﺍﺱ ﺭﺍﺱ ﺣﻤﺎﺭ : - D	neg
TRAIN_419	لا لزج الاطفال في معارك الكبار	neut
TRAIN_454	#النصر_مسحور ولكن سحر السماسرة أقوى من سحر الأفارقة #النصر	pos
TRAIN_540	الحين سبب افتزازي الوحيد.يجيك احد يطفي المكيف ☺️	neg
TRAIN_105	بيتريقوا في الاول ويقلدوا بعد كده	neut
TRAIN_1248	اليوم عيد ميلاد القائد جون تيري ( 35 ) . . تحبه او تكرهه ماتقدر تنكر انه واحد من افضل المدافعين بالتاريخ تاريخ يحترم https : / …	pos
TRAIN_783	فمن يريدك ؛ ارادك بالذي تكن . #رجل	neut
TRAIN_1290	في عيوني عشقتك و في حياتي أبيك ❤️	pos
TRAIN_492	لا يوجد أحقر من شخص غضب على شخص آخر ، فتساقطت جميع أسراره من لسانه .	neg
TRAIN_316	بكرهوك باشي اسمو دراسة بعدين بكل وقاحة بسألوك ليش ما بتدرس ! ؟	neg
TRAIN_573	مدري متى بروح ذا المدرسه وانا لي خلق .	neut
TRAIN_1267	ﻏﯾﺑﺗك ﺟرح وﺷوﻓۃ ﻋﯾوﻧك ﻋﻟוج واﻧا ﻋﻟى ﻛﺛر اﻟﺟروح . . اﻧﺗظرڪ	neut
TRAIN_1246	تجرحني الذكرى على مر الأيام لامن ذكرت دموعهم يوم قفو - جميع من كانوا يحبوني العام يافارقوا ، ياسافروا ، ياتوفوا	neg
TRAIN_337	ما أرخص الحب . . عندما يكون كلاما . ! !	neg
TRAIN_1080	تعاملك مع شخص لا تحبه لا يعني بانك منافق ، بل يعني انك ناضج بما يكفي للتعامل مع شخص مثله . #مصطفى_أبوشادوف	pos
TRAIN_402	وطن لا نحميه لا نستحق العيش فيه	neg
TRAIN_1442	٠ هناك رسائل ب الدنيا يبعثها الله لنا عن طريق موقف عابر أو قراءة كتاب أوأيضا على هيئة شخص غريب يقول لنا كلاما نحن ب امس …	neut
TRAIN_951	لا تلوموه قد رأى منهج الحق مظلما وبلادا أحبها ركنها قد تهدما وخصوما ببغيهم ضجت الأرض والسما #ابراهيم_طوقان	pos
TRAIN_539	USER هل هذه الخساره هي الوحيده ؟ ! ! اراء ان خسارة المشاريع التي بالمليارات التي تتعثر وتنهب تفوق خسارتها من ' مليار ' راح للمغرب . .	neg
TRAIN_253	ستتصلح الاحوال عندما تدرك الفرق بين : مسيرتك مشيا ك زائر ، ومسيرة الامام الحسين ك ثائر . كيف تتحدث بالحسين وانت مضطهد من ق …	neg
TRAIN_711	ربي أكتب لي أياما جميله أسعدني بتفاصيلها 💕	pos
TRAIN_738	منذ سنة لم أكن أشبه نفسي في هذه اللحظة .	neg
TRAIN_205	#ضي عشر الاف ياسمينة مبروك لك ي أنيقة الحرف وكل حرف تكتبيه له قصاصات جميلة ع قبال المليون ي فاتنة 🌹 USER …	pos
TRAIN_838	ما أضيق العيش لولا فسحة الأمل	pos
TRAIN_197	USER إنما بعث لإتمم مكارم الأخلاق هذاكلام الرسول صل الله عليه وسلم فكن قدوة انت إعلامي واصل ومحسوبه كل كلمه تقولها جزاك الله خير	pos
TRAIN_1184	بكرا طفل غنا بوسط البساتين / / بكرا حقول أزهار والعشب مخمل	pos
TRAIN_629	شعور جميل ان السايق يوصلني الجامعه . . لكن الاخيس ان يمشي ١٠٠ 💔 😶	neg
TRAIN_220	أمي الحبيبة . . لطالما أردت أن أوفيك بعض من حقك . . ولكنني أعلم بأن حقك أعظم مما أملك من كلام أو هدايا فاقبلي مني مايقدمه لك قلبي قبل يداي	pos
TRAIN_1131	استودعتك يا الله كل شيء أحبه : استودعتك سعادتي و رزقي و مستقبلي و أمنياتي ، استودعتك أهلي و من أحب فإن الأشياء المستودعة عندك لا تضيع 💙	pos
TRAIN_1099	نسيتني علمني الليله أنساك @ انا عجزت أفارق نجوم ليلك كل مابقيت امشي طريق لفرقاك القئ طريق يحن ويردني لك ! ! ؟	pos
TRAIN_1257	قطرة المطر تحفر في الصخر . . ليس بالعنف ولكن بالتكرار	neut
TRAIN_1460	USER الله يفك اسرهم هه ZDRSEDK4 #	neg
TRAIN_172	ماردونا كانت نهايته مخدرات زيدان النطحة الشهيرة نور منشطات جميعهم أساطير ولن تمحو غلطة تاريخهم العريق #وداعا_نور #الاتحاد	pos
TRAIN_242	الفضيلة والأخلاق المجتمعية لاتبنى بالعنف ولابالخطابات الرنانة والتهديدات مايبنيها هي النظم التربوية والتعليمية والاستقرار الاقتصادي	neut
TRAIN_1228	قل الحمدلله على أمر قد أبكاك فرب الكون قد أحبك حين أبتلاك 💗	pos
TRAIN_1013	USER بعثرتهم ك ( الورق ) هذه أساسهم وصعب عليهم الصمود مع الرياح العاتيه . . شكرا #كحيلان	neg
TRAIN_1401	USER انا اشوف الشباب مازالوا محرجين من الكمرات وما يتفاعلوا اويضحكوا بعداد مسبق مثل التمثيل كل حركه يعملوها وهم خايفين	neut
TRAIN_1282	البعض يبححثون عن أخطاء آلآخرين وكآنهم يبحثون عن كنز : ! #عقول تستحق الشفقہ فعلآ	neg
TRAIN_532	واحدة من أصعب مهام العقل البشري هو إقناع نفسك بأنك لم تعد تهتم للشخص الذي تحبه !	neg
TRAIN_767	أنت تبتعد ، و النسيان يقترب ! #رجل	neg
TRAIN_79	كونك انك تكون مصري ده في حد ذاته ابتلاء من ربنا : - ( : - \	neg
TRAIN_1107	USER اذا تطلقوا محد ياكلها غير المعازيم نرجع مره ثانيه نتعدل حق عرس العروس الثاني وخساير وصالون يعني السنه ذي حاضره أعراس اول العام	neg
TRAIN_506	#دورك_برمضان_هو كرف ويقولون ما تنفعين في شي 😁	neg
TRAIN_457	ياشين مس الشوق في كبد مشتاق مثل الجمر لاشب من تحت دله يبطي به العاشق من الشوق مافاق ويذوق من مر ، ، الصبر ألف عله ” وافي ✍ ﹏ ௸	pos
TRAIN_357	انتشار امني كثيف . . تشعر في امان ، شكرا لكم	pos
TRAIN_829	عبدالرحمن الفريج أقوى وأفضل شيخ روحاني البغدادي الجلب الحبيب ورد المطلقه وزواج العوانس وطاعه وتههيج 00962785856164	neut
TRAIN_910	الليلة ابو عبيدة بدو يغرد النا بالاتجليزي على #AskHamas	neut
TRAIN_179	❤ رتويت اذا تبي متابعين في ١٥دقيقة ❤	pos
TRAIN_1066	فيني عتب لو تسمعه عيت عيونك لاتنام . .	neg
TRAIN_500	بمشاركة احد الاخوة الهكر ، تم اختراق حساب احدى الحكوكيات . . و بأذن الله سأنشر الليلة تسلسل تغريدات عن ما يحدث بالخاص #…	neg
TRAIN_1198	أردوغان : إنهم أحرقوا مساجدنا في مصر وسوريا ، الأسد و سيسي سواء لا فرق بينهما . .	neg
TRAIN_659	ترا لمن اقول مشغوله وتشوفني أغرد هذا ترا شغل وثول 😂	neg
TRAIN_1262	النهاردة ذكري وفاة صاحبي و اخويا محمد الراجحي ربنا يرحمك يا صاحبي و يسكنك الجنه و يلحقك بالصالحين و يجمعنا و اياك . . آمين	neg
TRAIN_347	انا بدي اعيش بغابة بعيد . . معي مرا حلوة تفهمش يلي بحكي فيه	pos
TRAIN_626	USER مايصير عتيبي وبس بيت شعر واحد نبي بوح شعري	pos
TRAIN_955	من أجل راحه قلبک تغافل ولا تهتم الا لمن يهتم بك . . ! ! ” 👍	neg
TRAIN_742	ليش الي احبهم اشوفهم بالحلم ولي ما ينبلعون اشوفهم بالواقع سلاماتت ؟ 😊	neg
TRAIN_1147	انا عشقتك بدايه وانا نجم بسماك . . 🎶 💕	pos
TRAIN_928	“ USER : جزاك الله كل خير ، جمعه مباركه	pos
TRAIN_355	لا تشق طريقك نحو المستقبل ، المستقبل رح يشقك انت وطريقك . .	neg
TRAIN_305	إن أقسى عقاب ينزل بالكذاب ليس هو عدم تصديق الناس له و إنما هو عدم استاطاعته تصديق أحد .	neg
TRAIN_677	مهما كانت علاقتي سيئة فيك الحين ابد ما انسی انك كنت شي جميل بالنسبه لي .	pos
TRAIN_1048	أثرى النساء أنا لست ثرية بما أملك ثرية لأنك تملكني	pos
